State,Council,What's On?,Icon,Short description,Suitable for,Day,Time,Where?,Address,
QLD,Mackay Regional Council,Story Time,books,A fun and engaging session filled with stories for young children to develop early literacy skills.,0 - 5 years,Tuesday,9:30am - 10:00am,Walkerston Library,"8 Creek St, Walkerston QLD 4751",Townsville
QLD,Mackay Regional Council,Story Time,books,A fun and engaging session filled with stories for young children to develop early literacy skills.,0 - 5 years,Wednesday,9:30am - 10:00am,Gordon White Library,"54 Phillip St, Mount Pleasant QLD 4740",
QLD,Rockhampton Regional Council,Read and Play,books,"Talk, Read, Sing and Play together to build a strong foundation for your child's language and literacy development. An exciting range of toys, games, puzzles, puppets, building blocks and activities are set up in the Fitzroy Room each week for you and your child to discover and play with together.",0 - 5 years,Tuesday,9:30am - 11:00am,Southside Library,"230 Bolsover Street, South St, Rockhampton City QLD 4700",
QLD,Rockhampton Regional Council,Crafternoon,pencil,"Come along to our monthly Crafternoon session for a fabulous, fun-filled crafternoon of creativity. Ideal for primary school age. Children under 5 years should be accompanied by an adult.",0 - 5 years,Friday,3:30pm - 4:30pm,Northside Library,"154 Berserker Street, Berserker QLD 4701",
QLD,Rockhampton Regional Council,Crafternoon,pencil,"Come along to our monthly Crafternoon session for a fabulous, fun-filled crafternoon of creativity. Ideal for primary school age. Children under 5 years should be accompanied by an adult.",0 - 5 years,Tuesday,4:00pm - 5:00pm,Gracemere Library,"1 Ranger St, Gracemere QLD 4702",
QLD,Rockhampton Regional Council,Read and Play,books,"Fun interactive early literacy sessions for babies and children up to 5 years of age.  Talk, Read, Sing and Play together to build a strong foundation for your child's language and literacy development.  Please bring along a blanket or rug for you and your child/ren to sit on.",0 - 5 years,Wednesday,10:00am - 11:00am,Northside Library,"154 Berserker Street, Berserker QLD 4701",
QLD,Rockhampton Regional Council,Read and Play,books,"Fun interactive early literacy sessions for babies and children up to 5 years of age.  Talk, Read, Sing and Play together to build a strong foundation for your child's language and literacy development.  Please bring along a blanket or rug for you and your child/ren to sit on.",0 - 5 years,Thursday,10:00am - 11:00am,Gracemere Library,"1 Ranger St, Gracemere QLD 4702",
QLD,Rockhampton Regional Council,Sing and Play,rhymetime,"Join in a fun musical romp with your baby or toddler at the Southside Library every Friday morning. Sing, dance, wriggle and use scarves, rattles and bells as you move to the beat in the library! Toys, games and puzzles are brought into the space from 10:00am - 11:00am for a Play session.",0 - 5 years,Friday,9:30am - 11:00am,Southside Library,"230 Bolsover Street, South St, Rockhampton City QLD 4700",
QLD,Bundaberg Regional Council,Baby Rattle & Rhyme,infant_session,"A fun session for parents and their babies, focusing on rhymes and songs to support early development.",0 - 2 years,Monday,10:00am - 10:30am,Bundaberg Library,"49 Woondooma St, Bundaberg Central QLD 4670",
QLD,Bundaberg Regional Council,Toddler Sing & Smile,rhymetime,"A singing and smiling session for parents and toddlers, encouraging early literacy and motor skills through fun songs and activities.",1 - 3 years,Wednesday,10:00am - 10:30am,Bundaberg Library,"49 Woondooma St, Bundaberg Central QLD 4670",
QLD,Bundaberg Regional Council,Learn & Play Storytime,books,"A delightful session for parents and children, promoting early learning through stories, songs, and play.",3 - 5 years,Thursday,10:00am - 10:30am,Bundaberg Library,"49 Woondooma St, Bundaberg Central QLD 4670",
QLD,Bundaberg Regional Council,Story Time,books,"Share in simple songs, stories, action rhymes, and toys with your child to nurture their communication, language, and social skills. Stay afterwards to watch your child play, chat with the facilitator, or network with other caregivers. Designed for children aged 0-5.",0 - 5 years,Wednesday,10:00am - 10:30am,Childers Library,"49 Churchill St, Childers QLD 4660",
QLD,Bundaberg Regional Council,Story Play,books,"Play, laugh, sing, rhyme, and listen to stories with your baby and toddler, helping to nurture their communication, language, and social skills. Stay afterwards to watch your child play, chat with the facilitator, or network with other caregivers. Designed for children aged 0-5.",0 - 5 years,Monday,9:30am - 10:00am,Gin Gin Library,"4 Dear St, Gin Gin QLD 4671",
QLD,Fraser Coast Regional Council,First 5 Forever Pop-Ups - Tales Under the Trees,books,"Special sessions with stories, rhymes, music, and movement for children under five years and their parents/carers. Recommended to bring a hat, water bottle, and blanket. Weather permitting.  NOTE: this only runs 1st & 2nd Thursday of the month",0 - 5 years,Thursday,10:30am - 11:00am,Pier Park,"Opposite 577 Esplanade, Urangan QLD 4655",
QLD,Fraser Coast Regional Council,First 5 Forever Pop-Ups - Tales Under the Trees,books,"Special session at Hervey Bay, Bunnings. Stories, rhymes, music, and movement for children under five years and their parents/carers. Weather permitting.  NOTE: this only runs 3rd Thursday of the month",0 - 5 years,Thursday,10:30am - 11:00am,"Hervey Bay, Bunnings","Corner Main Street and, McLiver St, Urraween QLD 4655",
QLD,Fraser Coast Regional Council,Rattle and Rhyme,infant_session,"Join us for 30 minutes of song, rhyme, and finger play. Share a book with your baby and enjoy traditional and new songs. Designed for children under two years and their parents/carers.",0 - 2 years,Monday,9:30am - 10:00am,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Rattle and Rhyme,infant_session,"Join us for 30 minutes of song, rhyme, and finger play. Share a book with your baby and enjoy traditional and new songs. Designed for children under two years and their parents/carers.",0 - 2 years,Tuesday,9:30am - 10:00am,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Rattle and Rhyme,infant_session,"Join us for 30 minutes of song, rhyme, and finger play. Share a book with your baby and enjoy traditional and new songs. Designed for children under two years and their parents/carers.",0 - 2 years,Wednesday,9:30am - 10:00am,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Rattle and Rhyme,infant_session,"Join us for 30 minutes of song, rhyme, and finger play. Share a book with your baby and enjoy traditional and new songs. Designed for children under two years and their parents/carers.",0 - 2 years,Friday,9:30am - 10:00am,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Rattle and Rhyme,infant_session,"Join us for 30 minutes of song, rhyme, and finger play. Share a book with your baby and enjoy traditional and new songs. Designed for children under two years and their parents/carers.",0 - 2 years,Tuesday,9:30am - 10:00am,Maryborough Library,"127-129 Bazaar St, Maryborough QLD 4650",
QLD,Fraser Coast Regional Council,Rattle and Rhyme,infant_session,"Join us for 30 minutes of song, rhyme, and finger play. Share a book with your baby and enjoy traditional and new songs. Designed for children under two years and their parents/carers.",0 - 2 years,Wednesday,9:30am - 10:00am,Maryborough Library,"127-129 Bazaar St, Maryborough QLD 4650",
QLD,Fraser Coast Regional Council,Toddler Time,rhymetime,"Fun-filled session with stories, rhymes, craft, and sensory play for children five years and under and their parents/carers.",0 - 5 years,Tuesday,10:30am - 11:00am,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Toddler Time,rhymetime,"Fun-filled session with stories, rhymes, craft, and sensory play for children five years and under and their parents/carers.",0 - 5 years,Tuesday,10:30am - 11:00am,Maryborough Library,"127-129 Bazaar St, Maryborough QLD 4650",
QLD,Fraser Coast Regional Council,Toddler Time,rhymetime,"Fun-filled session with stories, rhymes, craft, and sensory play for children five years and under and their parents/carers.",0 - 5 years,Wednesday,10:30am - 11:00am,Maryborough Library,"127-129 Bazaar St, Maryborough QLD 4650",
QLD,Fraser Coast Regional Council,Toddler Time,rhymetime,"Fun-filled session with stories, rhymes, craft, and sensory play for children five years and under and their parents/carers.  NOTE: this only runs on the  1st Tuesday of the month",0 - 5 years,Tuesday,10:30am - 11:00am,Howard Library,"56 Steley St, Howard QLD 4659",
QLD,Fraser Coast Regional Council,Toddler Time,rhymetime,"Fun-filled session with stories, rhymes, craft, and sensory play for children five years and under and their parents/carers.  NOTE: this only runs on 2nd Thursday of the month",0 - 5 years,Thursday,10:30am - 11:00am,Tiaro Library,"Lot 1 Forgan Terrace, Tiaro QLD 4650",
QLD,Fraser Coast Regional Council,Storytime,books,"45-minute fun-filled session with stories, rhymes, music, movement, and sensory play to encourage language and listening skills, attention, curiosity, and motor skills development.",0 - 5 years,Monday,10:30am - 11:15am,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Storytime,books,"45-minute fun-filled session with stories, rhymes, music, movement, and sensory play to encourage language and listening skills, attention, curiosity, and motor skills development.",0 - 5 years,Wednesday,10:30am - 11:15am,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Storytime,books,"45-minute fun-filled session with stories, rhymes, music, movement, and sensory play to encourage language and listening skills, attention, curiosity, and motor skills development.",0 - 5 years,Friday,10:30am - 11:15am,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Storytime,books,"45-minute fun-filled session with stories, rhymes, music, movement, and sensory play to encourage language and listening skills, attention, curiosity, and motor skills development.",0 - 5 years,Saturday,10:30am - 11:15am,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Playtime,blocks,"Play sessions to encourage interaction with your child, essential for learning and development.",0 - 5 years,Monday,11:30am - 12:00pm,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Playtime,blocks,"Play sessions to encourage interaction with your child, essential for learning and development.",0 - 5 years,Wednesday,11:30am - 12:00pm,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Playtime,blocks,"Play sessions to encourage interaction with your child, essential for learning and development.",0 - 5 years,Friday,11:30am - 12:00pm,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Lego Legends,lego,"Families welcome. Play with Lego, build, and create. No bookings required.",0 - 12 years,Tuesday,3:30pm - 4:30pm,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Fraser Coast Regional Council,Lego Legends,lego,"Families welcome. Play with Lego, build, and create. No bookings required.",0 - 12 years,Tuesday,3:30pm - 4:30pm,Maryborough Library,"127-129 Bazaar St, Maryborough QLD 4650",
QLD,Fraser Coast Regional Council,Hervey Bay Saturday Family Fun Drop In,blocks,Fun and games for the whole family. No bookings required.,0 - 12 years,Saturday,2:00pm - 3:00pm,Hervey Bay Library,"161 Old Maryborough Rd, Pialba QLD 4655",
QLD,Toowoomba Regional Council,Read + Play,books,"A fun, engaging session designed for families with children aged 0 to 5 years to develop a love of reading and introduce books. Sessions run during school term time only.  NOTE: this only runs every 2nd Friday",0-5 years,Friday,9:30am - 10:00am,Cecil Plains Library,"31 Taylor St, Cecil Plains QLD 4407",
QLD,Toowoomba Regional Council,Read + Play,books,"A fun, engaging session designed for families with children aged 0 to 5 years to develop a love of reading and introduce books. Sessions run during school term time only.  NOTE: this only runs every 2nd Tuesday",0-5 years,Tuesday,10:00am - 10:30am,Clifton Library,"8 Meara Pl, Clifton QLD 4361",
QLD,Toowoomba Regional Council,Read + Play,books,"A fun, engaging session designed for families with children aged 0 to 5 years to develop a love of reading and introduce books. Sessions run during school term time only.",0-5 years,Monday,9:30am - 10:00am,Crows Nest John French VC Memorial Library,"1 Thallon St, Crows Nest QLD 4355",
QLD,Toowoomba Regional Council,Read + Play,books,"A fun, engaging session designed for families with children aged 0 to 5 years to develop a love of reading and introduce books. Sessions run during school term time only.",0-5 years,Thursday,9:00am - 9:30am,Goombungee Library,"89 Mocatta St, Goombungee QLD 4354",
QLD,Toowoomba Regional Council,Read + Play,books,"A fun, engaging session designed for families with children aged 0 to 5 years to develop a love of reading and introduce books. Sessions run during school term time only.",0-5 years,Friday,10:00am - 10:30am,Highfields Library,"32 Obrien Rd, Highfields QLD 4352",
QLD,Toowoomba Regional Council,Read + Play,books,"A fun, engaging session designed for families with children aged 0 to 5 years to develop a love of reading and introduce books. Sessions run during school term time only.",0-5 years,Saturday,10:30am - 11:00am,Highfields Library,"32 Obrien Rd, Highfields QLD 4352",
QLD,Toowoomba Regional Council,Read + Play,books,"A fun, engaging session designed for families with children aged 0 to 5 years to develop a love of reading and introduce books. Sessions run during school term time only.  NOTE: this only runs every 2nd Thursday",0-5 years,Thursday,10:00am - 10:30am,Millmerran Library,"Herbert St, Millmerran QLD 4357",
QLD,Toowoomba Regional Council,Read + Play,books,"A fun, engaging session designed for families with children aged 0 to 5 years to develop a love of reading and introduce books. Sessions run during school term time only.",0-5 years,Wednesday,10:00am - 10:30am,Pittsworth Library,"104 Yandilla St, Pittsworth QLD 4356",
QLD,Toowoomba Regional Council,Read + Play,books,"A fun, engaging session designed for families with children aged 0 to 5 years to develop a love of reading and introduce books. Sessions run during school term time only.",0-5 years,2nd Tuesday,9:30am - 10:00am,Quinalow Library,"Daly St, Quinalow QLD 4403",
QLD,Toowoomba Regional Council,Read + Play,books,"A fun, engaging session designed for families with children aged 0 to 5 years to develop a love of reading and introduce books. Sessions run during school term time only.",0-5 years,Monday,9:30am - 10:00am,Toowoomba City Library,"155 Herries St, Toowoomba City QLD 4350",
QLD,Toowoomba Regional Council,Read + Play,books,"A fun, engaging session designed for families with children aged 0 to 5 years to develop a love of reading and introduce books. Sessions run during school term time only.",0-5 years,Wednesday,9:30am - 10:00am,Toowoomba City Library,"155 Herries St, Toowoomba City QLD 4350",
QLD,Toowoomba Regional Council,Read + Play,books,"A fun, engaging session designed for families with children aged 0 to 5 years to develop a love of reading and introduce books. Sessions run during school term time only. NOTE: this only runs every 3rd Wednesday",0-5 years,Wednesday,10:15am - 10:45am,Yarraman Library,"Cnr Toomey and, Douglas St, Yarraman QLD 4614",
QLD,Toowoomba Regional Council,Sing + Play,infant_session,"You and your baby can learn rhymes, action songs and finger plays to share together. These sessions are for families with children aged 0 to 2 years and support early literacy development and caregivers in their role as their child’s first and most important teacher. Bookings not required.",0 - 2 years,Thursday,11:00am - 11:30am,Toowoomba City Library,"155 Herries St, Toowoomba City QLD 4350",
QLD,Toowoomba Regional Council,Sing + Play,infant_session,"You and your baby can learn rhymes, action songs and finger plays to share together. These sessions are for families with children aged 0 to 2 years and support early literacy development and caregivers in their role as their child’s first and most important teacher. Bookings not required.",0 - 2 years,Tuesday,11:00am - 11:30am,Toowoomba City Library,"155 Herries St, Toowoomba City QLD 4350",
QLD,Toowoomba Regional Council,Sing + Play,rhymetime,"You and your young one can learn rhymes, action songs and finger plays to share together. These sessions are for families with children aged 0 to 5 years and support early literacy development and caregivers in their role as their child’s first and most important teacher. Bookings not required.",0-5 years,Thursday,9:30am - 10:00am,Highfields Library,"32 Obrien Rd, Highfields QLD 4352",
QLD,Toowoomba Regional Council,Sing + Play,rhymetime,"You and your young one can learn rhymes, action songs and finger plays to share together. These sessions are for families with children aged 0 to 5 years and support early literacy development and caregivers in their role as their child’s first and most important teacher. Bookings not required.",0-5 years,Tuesday,9:30am - 10:00am,Highfields Library,"32 Obrien Rd, Highfields QLD 4352",
QLD,Toowoomba Regional Council,Read + Play,books,"Children learn through play. Have fun playing and exploring with your child with music and movement, sensory play and activities that promote brain and language development. These sessions are for families with children aged 0 to 5 years, bookings not required.",0-5 years,Wednesday,10:00am - 10:30am,Highfields Library,"32 Obrien Rd, Highfields QLD 4352",
QLD,Toowoomba Regional Council,Read + Play,books,"Children learn through play. Have fun playing and exploring with your child with music and movement, sensory play and activities that promote brain and language development. These sessions are for families with children aged 0 to 5 years, bookings not required.",0-5 years,Tuesday,10:00am - 10:30am,Oakey Library,"62/64 Campbell St, Oakey QLD 4401",
QLD,Toowoomba Regional Council,"Talk, Read, Sing + Play in the Community",rhymetime,"During each of these sessions, library staff host interactive First 5 Forever children’s storytime sessions for children and their parents or carers to enjoy. Bookings not required.",0-5 years,Wednesday,10:00am - 10:30am,Queens Park Toowoomba,"43-73 Lindsay St, East Toowoomba QLD 4350",
QLD,Toowoomba Regional Council,"Talk, Read, Sing + Play in the Community",rhymetime,"During each of these sessions, library staff host interactive First 5 Forever children’s storytime sessions for children and their parents or carers to enjoy. Bookings not required.  NOTE: this only runs  on the 1st Tuesday of the month",0-5 years,Tuesday,10:00am - 10:30am,Birch Court Park,"1A Birch Court, Darling Heights QLD 4350",
QLD,Cairns Regional Council,STEAM Storytime,pencil,"STEAM Storytime will challenge children's thinking and problem-solving skills using a fun and inspiring picture book. After reading the story, children will continue to explore the science, technology, engineering, arts and maths concepts introduced with hands on activities.",2 - 5 years,Monday,10:00 am – 10:30 am,Manunda Library,"74-76 Hoare St, Manunda QLD 4870",
QLD,Cairns Regional Council,Baby Rhyme Time,infant_session,"Join us as we sing songs and action rhymes, clap, move and explore books together to nurture your baby's pre-literacy, communication, language and social skills. Baby Rhyme Time is ideal for babies aged two years and younger and their parents/carers.",0 - 2 years,Monday,10:00 am – 10:30 am,Earlville Library,"118-120 Bruce Highway, Earlville QLD 4870",
QLD,Cairns Regional Council,Storytime,books,"Storytime is designed for pre-school aged children to encourage and nurture their love of books, and develop early literacy and social skills, while modelling storytelling techniques for parents/carers. Sessions are often themed and can involve several story readings, songs, rhymes and movement.",3 - 5 years,Monday,10:00 am – 10:30 am,Manunda Library,"74-76 Hoare St, Manunda QLD 4870",
QLD,Cairns Regional Council,Baby Rhyme Time,infant_session,"Join us as we sing songs and action rhymes, clap, move and explore books together to nurture your baby's pre-literacy, communication, language and social skills. Baby Rhyme Time is ideal for babies aged two years and younger and their parents/carers.",0 - 2 years,Tuesday,10:00 am – 10:30 am,Stratford Library,"13-15 Hoare St, Stratford QLD 4870",
QLD,Cairns Regional Council,Storytime,books,"Storytime is designed for pre-school aged children to encourage and nurture their love of books, and develop early literacy and social skills, while modelling storytelling techniques for parents/carers. Sessions are often themed and can involve several story readings, songs, rhymes and movement.",3 - 5 years,Tuesday,10:00 am – 10:30 am,Smithfield Library,"17-19 JCU Dr, Smithfield QLD 4878",
QLD,Cairns Regional Council,Learning English through Storytime (LETS),ESL,Learn English for free with TAFE. Improve and practice language in a fun and supportive environment at Cairns Libraries! Bring your little one along to enjoy songs rhymes and stories to help develop a love of reading and meet other families.,2 - 5 years,Tuesday,10:00 am – 10:30 am,City Library,"151 Abbott St, Cairns QLD 4870",
QLD,Cairns Regional Council,Baby Rhyme Time,infant_session,"Join us as we sing songs and action rhymes, clap, move and explore books together to nurture your baby's pre-literacy, communication, language and social skills. Baby Rhyme Time is ideal for babies aged two years and younger and their parents/carers.",0 - 2 years,Wednesday,10:00 am – 10:30 am,Manunda Library,"74-76 Hoare St, Manunda QLD 4870",
QLD,Cairns Regional Council,Toddler Time,rhymetime,"Come and join the fun-filled adventure for active toddlers on the move! Get ready to groove, sing, and wiggle in this lively session created just for your busy little ones! Meet other caregivers and tots while discovering action rhymes and songs that boost your child's early literacy, communication, and social skills.",1 - 3 years,Wednesday,10:00 am – 10:30 am,City Library,"151 Abbott St, Cairns QLD 4870",
QLD,Cairns Regional Council,Toddler Rockers,rhymetime,"Come on a musical journey with Toddler Rockers – where your little rockstars, aged 18 months to 3 years, discover a world of sounds and beats! In this playful program, we dive into the realm of tuned instruments such as Boomwhackers, Bells, Ukuleles, and more musical wonders. Whether your tiny tykes want to jam alongside Mum or Dad or groove solo in the center of our musical circle, our goal is to create a space bursting with excitement and comfort for them to explore.",1.5 - 3 years,Wednesday,10:00 am – 10:30 am,City Library,"151 Abbott St, Cairns QLD 4870",
QLD,Cairns Regional Council,Sing and Play,infant_session,"10:00am - Baby Rhyme Time with First 5 Forever - In this session we sing, move and explore books together to nurture your baby's development. 10.30am - Play Matters - Join us at the Play Matters session to meet new families and participate in activities that promote play and learning.",0 - 2 years,Wednesday,10:30 am – 11:00 am,Manunda Library,"74-76 Hoare St, Manunda QLD 4870",
QLD,Cairns Regional Council,Baby Rhyme Time,infant_session,"Join us as we sing songs and action rhymes, clap, move and explore books together to nurture your baby's pre-literacy, communication, language and social skills. Baby Rhyme Time is ideal for babies aged two years and younger and their parents/carers.",0 - 2 years,Thursday,10:00 am – 10:30 am,Stratford Library,"13-15 Hoare St, Stratford QLD 4870",
QLD,Cairns Regional Council,Play and Discover,blocks,"Introduce your child to the wonderful world of free play. Have fun playing with your child, making up stories together and sharing in their delight as they make new discoveries with our equipment. Play and Discover is a fully resourced opportunity for parents and children 0 - 5 years to play, pick up early literacy tips, and make new friends.",0 - 5 years,Thursday,10:00 am – 10:30 am,Earlville Library,"118-120 Bruce Highway, Earlville QLD 4870",
QLD,Cairns Regional Council,Sing and Play,infant_session,"10:00am - Baby Rhyme Time with First 5 Forever - In this session we sing, move and explore books together to nurture your baby's development. 10.30am - Play Matters - Join us at the Play Matters session to meet new families and participate in activities that promote play and learning.",0 - 2 years,Thursday,10:30 am – 11:00 am,Stratford Library,"13-15 Hoare St, Stratford QLD 4870",
QLD,Cairns Regional Council,Story and Play,books,"Big stories for little people. Join us for interactive program full of stories, songs, play and making noise in the library! Your child can read their favourite books, get curious with our play based resources and learn through reading, talking, singing and playing together. Meet other parents in a supportive and inclusive environment. This session is perfect for ages 0-2, however all children 0-5  are welcome.",0 - 5 years,Friday,10:00 am – 10:30 am,Gordonvale Library,"19 Norman St, Gordonvale QLD 4865",
QLD,Cairns Regional Council,Sing a Song,rhymetime,"This is a FREE FAMILY FUN INTERACTIVE music session that will engage your little one in singing, rhyming and dancing. This interactive music session is ideal for children aged 0 - 5 years and their families/carers.",0 - 5 years,Friday,10:00 am – 10:30 am,Manunda Library,"74-76 Hoare St, Manunda QLD 4870",
QLD,Cairns Regional Council,Baby Rhyme Time,infant_session,"Join us as we sing songs and action rhymes, clap, move and explore books together to nurture your baby's pre-literacy, communication, language and social skills. Baby Rhyme Time is ideal for babies aged two years and younger and their parents/carers.",0 - 2 years,Friday,10:00 am – 10:30 am,Smithfield Library,"17-19 JCU Dr, Smithfield QLD 4878",
QLD,Cairns Regional Council,Auslan Storytime,no_hearing,"Cairns Libraries in partnership with Deaf Connect, will deliver Auslan Storytimes for our local community on Saturday of each month at Earlville Library. Auslan Storytimes are fun interactive storytelling sessions, aimed at supporting early literacy development in Auslan and written English.  NOTE: this is only on Saturday once a month - check website",0 - 5 years,Saturday,10:30 am – 11:00 am,Earlville Library,"118-120 Bruce Highway, Earlville QLD 4870",
QLD,Cairns Regional Council,Sing a Song,rhymetime,"This is a FREE FAMILY FUN INTERACTIVE music session that will engage your little one in singing, rhyming and dancing. This interactive music session is ideal for children aged 0 - 5 years and their families/carers.",0 - 5 years,Sunday,10:00 am – 10:30 am,City Library,"151 Abbott St, Cairns QLD 4870",
QLD,Cairns Regional Council,Art Tales,pencil,"We believe a good story is the starting point of a work of art. With a dap of paint and a curious mind, you will be surprised by the storyteller that lives in every child! Join us for an interactive art session, including storytime, singalong, rhythmic and sensory art activities for your little one to explore.  NOTE: this is only on one Tuesday per month - check the website",2 - 5 years,Tuesday,10:00 am – 10:30 am,Smithfield Library,"17-19 JCU Dr, Smithfield QLD 4878",
QLD,Cairns Regional Council,Little Movers Active Play,blocks,This free session is designed to give children a positive introduction to movement and to learn the importance of being strong and healthy. This interactive session presented by FitKidz is ideal for children aged 2 - 5 years and their families/carers.,2 - 5 years,Tuesday,3:30 pm – 4:00 pm,Stratford Library,"13-15 Hoare St, Stratford QLD 4870",
QLD,Cairns Regional Council,Bulkaway Muruku Baby Rhyme Time,infant_session,"Bulkaway Muruku is all about bringing stories to life through yarn and song, the age-old way of handing down knowledge. Bulkaway Muruku program coincides with the First 5 Forever session to enable families and their babies 0-2 years to experience stories in a live interactive setting that encourages self-exploration in story sharing.",0 - 2 years,Monday,10:00 am – 10:30 am,Earlville Library,"118-120 Bruce Highway, Earlville QLD 4870",
QLD,Cairns Regional Council,Toddler Rockers,rhymetime,"Come on a musical journey with Toddler Rockers – where your little rockstars, aged 18 months to 3 years, discover a world of sounds and beats! In this playful program, we dive into the realm of tuned instruments such as Boomwhackers, Bells, Ukuleles, and more musical wonders. Whether your tiny tykes want to jam alongside Mum or Dad or groove solo in the center of our musical circle, our goal is to create a space bursting with excitement and comfort for them to explore.",1.5 - 3 years,Saturday,10:30 am – 11:00 am,Earlville Library,"118-120 Bruce Highway, Earlville QLD 4870",
